PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
357,00:00.0,11031,New Zealand,SO62222,1,1,2319.99
480,00:00.0,11031,New Zealand,SO62222,2,1,2.29
587,00:00.0,14346,New Zealand,SO62230,1,1,769.49
225,00:00.0,23102,New Zealand,SO62231,1,1,8.99
605,00:00.0,23102,New Zealand,SO62231,2,1,539.99
604,00:00.0,23321,New Zealand,SO62232,1,1,539.99
479,00:00.0,23321,New Zealand,SO62232,2,1,8.99
477,00:00.0,23321,New Zealand,SO62232,3,1,4.99
471,00:00.0,23321,New Zealand,SO62232,4,1,63.5
539,00:00.0,15593,New Zealand,SO62234,1,1,24.99
480,00:00.0,15593,New Zealand,SO62234,2,1,2.29
528,00:00.0,12012,New Zealand,SO62235,1,1,4.99
214,00:00.0,12012,New Zealand,SO62235,2,1,34.99
474,00:00.0,26759,New Zealand,SO62236,1,1,69.99
488,00:00.0,26759,New Zealand,SO62236,2,1,53.99
528,00:00.0,21370,New Zealand,SO62237,1,1,4.99
222,00:00.0,21370,New Zealand,SO62237,2,1,34.99
222,00:00.0,18278,New Zealand,SO62238,1,1,34.99
484,00:00.0,11102,New Zealand,SO62239,1,1,7.95
580,00:00.0,15030,New Zealand,SO62272,1,1,1700.99
479,00:00.0,15030,New Zealand,SO62272,2,1,8.99
477,00:00.0,15030,New Zealand,SO62272,3,1,4.99
378,00:00.0,20451,New Zealand,SO62273,1,1,2443.35
540,00:00.0,20451,New Zealand,SO62273,2,1,32.6
390,00:00.0,17732,New Zealand,SO62274,1,1,1120.49
489,00:00.0,17732,New Zealand,SO62274,2,1,53.99
384,00:00.0,25229,New Zealand,SO62275,1,1,1120.49
214,00:00.0,25229,New Zealand,SO62275,2,1,34.99
593,00:00.0,12253,New Zealand,SO62276,1,1,564.99
535,00:00.0,12253,New Zealand,SO62276,2,1,24.99
528,00:00.0,12253,New Zealand,SO62276,3,1,4.99
485,00:00.0,12253,New Zealand,SO62276,4,1,21.98
237,00:00.0,12253,New Zealand,SO62276,5,1,49.99
357,00:00.0,13636,New Zealand,SO62277,1,1,2319.99
480,00:00.0,13636,New Zealand,SO62277,2,1,2.29
590,00:00.0,14347,New Zealand,SO62282,1,1,769.49
467,00:00.0,14347,New Zealand,SO62282,2,1,24.49
214,00:00.0,14347,New Zealand,SO62282,3,1,34.99
579,00:00.0,14220,New Zealand,SO62283,1,1,1214.85
479,00:00.0,14220,New Zealand,SO62283,2,1,8.99
477,00:00.0,14220,New Zealand,SO62283,3,1,4.99
222,00:00.0,14220,New Zealand,SO62283,4,1,34.99
606,00:00.0,22986,New Zealand,SO62284,1,1,539.99
222,00:00.0,22986,New Zealand,SO62284,2,1,34.99
535,00:00.0,13045,New Zealand,SO62285,1,1,24.99
480,00:00.0,13045,New Zealand,SO62285,2,1,2.29
538,00:00.0,24280,New Zealand,SO62286,1,1,21.49
529,00:00.0,24280,New Zealand,SO62286,2,1,3.99
480,00:00.0,24280,New Zealand,SO62286,3,1,2.29
536,00:00.0,15811,New Zealand,SO62287,1,1,29.99
480,00:00.0,15811,New Zealand,SO62287,2,1,2.29
474,00:00.0,21378,New Zealand,SO62288,1,1,69.99
481,00:00.0,21378,New Zealand,SO62288,2,1,8.99
528,00:00.0,12992,New Zealand,SO62289,1,1,4.99
480,00:00.0,12992,New Zealand,SO62289,2,1,2.29
478,00:00.0,28956,New Zealand,SO62290,1,1,9.99
477,00:00.0,28956,New Zealand,SO62290,2,1,4.99
477,00:00.0,16487,New Zealand,SO62292,1,1,4.99
479,00:00.0,16487,New Zealand,SO62292,2,1,8.99
217,00:00.0,16487,New Zealand,SO62292,3,1,34.99
582,00:00.0,23538,New Zealand,SO62332,1,1,1700.99
488,00:00.0,23538,New Zealand,SO62332,2,1,53.99
376,00:00.0,20256,New Zealand,SO62333,1,1,2443.35
484,00:00.0,20256,New Zealand,SO62333,2,1,7.95
382,00:00.0,24502,New Zealand,SO62334,1,1,1120.49
222,00:00.0,24502,New Zealand,SO62334,2,1,34.99
463,00:00.0,24502,New Zealand,SO62334,3,1,24.49
572,00:00.0,29085,New Zealand,SO62342,1,1,742.35
217,00:00.0,29085,New Zealand,SO62342,2,1,34.99
573,00:00.0,11751,New Zealand,SO62343,1,1,2384.07
606,00:00.0,23314,New Zealand,SO62344,1,1,539.99
479,00:00.0,23314,New Zealand,SO62344,2,1,8.99
477,00:00.0,23314,New Zealand,SO62344,3,1,4.99
225,00:00.0,23314,New Zealand,SO62344,4,1,8.99
584,00:00.0,28534,New Zealand,SO62345,1,1,539.99
471,00:00.0,28534,New Zealand,SO62345,2,1,63.5
604,00:00.0,29066,New Zealand,SO62346,1,1,539.99
529,00:00.0,14521,New Zealand,SO62347,1,1,3.99
539,00:00.0,14521,New Zealand,SO62347,2,1,24.99
214,00:00.0,14521,New Zealand,SO62347,3,1,34.99
528,00:00.0,28303,New Zealand,SO62348,1,1,4.99
537,00:00.0,28303,New Zealand,SO62348,2,1,35
214,00:00.0,28303,New Zealand,SO62348,3,1,34.99
231,00:00.0,14320,New Zealand,SO62349,1,1,49.99
529,00:00.0,13121,New Zealand,SO62350,1,1,3.99
214,00:00.0,13121,New Zealand,SO62350,2,1,34.99
541,00:00.0,19101,New Zealand,SO62351,1,1,28.99
530,00:00.0,19101,New Zealand,SO62351,2,1,4.99
463,00:00.0,19101,New Zealand,SO62351,3,1,24.49
372,00:00.0,20446,New Zealand,SO62382,1,1,2443.35
484,00:00.0,20446,New Zealand,SO62382,2,1,7.95
378,00:00.0,20600,New Zealand,SO62383,1,1,2443.35
222,00:00.0,20600,New Zealand,SO62383,2,1,34.99
363,00:00.0,13646,New Zealand,SO62384,1,1,2294.99
485,00:00.0,13646,New Zealand,SO62384,2,1,21.98
478,00:00.0,13646,New Zealand,SO62384,3,1,9.99
477,00:00.0,13646,New Zealand,SO62384,4,1,4.99
491,00:00.0,13646,New Zealand,SO62384,5,1,53.99
467,00:00.0,13646,New Zealand,SO62384,6,1,24.49
571,00:00.0,14302,New Zealand,SO62393,1,1,742.35
605,00:00.0,23101,New Zealand,SO62394,1,1,539.99
479,00:00.0,23101,New Zealand,SO62394,2,1,8.99
477,00:00.0,23101,New Zealand,SO62394,3,1,4.99
214,00:00.0,23101,New Zealand,SO62394,4,1,34.99
467,00:00.0,23101,New Zealand,SO62394,5,1,24.49
584,00:00.0,28715,New Zealand,SO62395,1,1,539.99
479,00:00.0,28715,New Zealand,SO62395,2,1,8.99
477,00:00.0,28715,New Zealand,SO62395,3,1,4.99
217,00:00.0,28715,New Zealand,SO62395,4,1,34.99
539,00:00.0,15239,New Zealand,SO62397,1,1,24.99
529,00:00.0,15239,New Zealand,SO62397,2,1,3.99
214,00:00.0,15239,New Zealand,SO62397,3,1,34.99
529,00:00.0,14278,New Zealand,SO62398,1,1,3.99
539,00:00.0,14278,New Zealand,SO62398,2,1,24.99
473,00:00.0,14278,New Zealand,SO62398,3,1,63.5
214,00:00.0,14278,New Zealand,SO62398,4,1,34.99
536,00:00.0,17235,New Zealand,SO62399,1,1,29.99
538,00:00.0,19619,New Zealand,SO62400,1,1,21.49
480,00:00.0,19619,New Zealand,SO62400,2,1,2.29
485,00:00.0,18298,New Zealand,SO62401,1,1,21.98
529,00:00.0,26035,New Zealand,SO62402,1,1,3.99
538,00:00.0,26035,New Zealand,SO62402,2,1,21.49
472,00:00.0,26035,New Zealand,SO62402,3,1,63.5
538,00:00.0,19962,New Zealand,SO62403,1,1,21.49
225,00:00.0,19962,New Zealand,SO62403,2,1,8.99
530,00:00.0,23569,New Zealand,SO62404,1,1,4.99
222,00:00.0,23569,New Zealand,SO62404,2,1,34.99
480,00:00.0,12372,New Zealand,SO62405,1,1,2.29
583,00:00.0,23434,New Zealand,SO62453,1,1,1700.99
374,00:00.0,20606,New Zealand,SO62454,1,1,2443.35
540,00:00.0,20606,New Zealand,SO62454,2,1,32.6
378,00:00.0,20259,New Zealand,SO62455,1,1,2443.35
484,00:00.0,20259,New Zealand,SO62455,2,1,7.95
382,00:00.0,24506,New Zealand,SO62456,1,1,1120.49
384,00:00.0,25138,New Zealand,SO62457,1,1,1120.49
598,00:00.0,12251,New Zealand,SO62458,1,1,539.99
478,00:00.0,12251,New Zealand,SO62458,2,1,9.99
357,00:00.0,13644,New Zealand,SO62459,1,1,2319.99
585,00:00.0,14301,New Zealand,SO62469,1,1,742.35
481,00:00.0,14301,New Zealand,SO62469,2,1,8.99
584,00:00.0,28351,New Zealand,SO62470,1,1,539.99
214,00:00.0,28351,New Zealand,SO62470,2,1,34.99
535,00:00.0,13981,New Zealand,SO62471,1,1,24.99
480,00:00.0,13981,New Zealand,SO62471,2,1,2.29
484,00:00.0,13981,New Zealand,SO62471,3,1,7.95
537,00:00.0,22205,New Zealand,SO62472,1,1,35
485,00:00.0,22205,New Zealand,SO62472,2,1,21.98
473,00:00.0,22205,New Zealand,SO62472,3,1,63.5
536,00:00.0,15809,New Zealand,SO62473,1,1,29.99
477,00:00.0,24588,New Zealand,SO62474,1,1,4.99
225,00:00.0,24588,New Zealand,SO62474,2,1,8.99
477,00:00.0,19762,New Zealand,SO62475,1,1,4.99
214,00:00.0,19762,New Zealand,SO62475,2,1,34.99
481,00:00.0,19762,New Zealand,SO62475,3,1,8.99
477,00:00.0,11068,New Zealand,SO62476,1,1,4.99
478,00:00.0,11068,New Zealand,SO62476,2,1,9.99
529,00:00.0,16162,New Zealand,SO62477,1,1,3.99
540,00:00.0,16162,New Zealand,SO62477,2,1,32.6
225,00:00.0,17522,New Zealand,SO62478,1,1,8.99
529,00:00.0,16633,New Zealand,SO62479,1,1,3.99
540,00:00.0,16633,New Zealand,SO62479,2,1,32.6
222,00:00.0,16633,New Zealand,SO62479,3,1,34.99
583,00:00.0,20241,New Zealand,SO62516,1,1,1700.99
479,00:00.0,20241,New Zealand,SO62516,2,1,8.99
477,00:00.0,20241,New Zealand,SO62516,3,1,4.99
489,00:00.0,20241,New Zealand,SO62516,4,1,53.99
583,00:00.0,23533,New Zealand,SO62517,1,1,1700.99
214,00:00.0,23533,New Zealand,SO62517,2,1,34.99
386,00:00.0,25226,New Zealand,SO62518,1,1,1120.49
539,00:00.0,25226,New Zealand,SO62518,2,1,24.99
529,00:00.0,25226,New Zealand,SO62518,3,1,3.99
482,00:00.0,25226,New Zealand,SO62518,4,1,8.99
386,00:00.0,17733,New Zealand,SO62519,1,1,1120.49
463,00:00.0,17733,New Zealand,SO62519,2,1,24.49
217,00:00.0,17733,New Zealand,SO62519,3,1,34.99
355,00:00.0,13119,New Zealand,SO62520,1,1,2319.99
478,00:00.0,13119,New Zealand,SO62520,2,1,9.99
214,00:00.0,13119,New Zealand,SO62520,3,1,34.99
573,00:00.0,11907,New Zealand,SO62530,1,1,2384.07
489,00:00.0,11907,New Zealand,SO62530,2,1,53.99
536,00:00.0,16619,New Zealand,SO62532,1,1,29.99
537,00:00.0,21175,New Zealand,SO62533,1,1,35
528,00:00.0,25131,New Zealand,SO62534,1,1,4.99
477,00:00.0,16709,New Zealand,SO62535,1,1,4.99
479,00:00.0,16709,New Zealand,SO62535,2,1,8.99
491,00:00.0,16709,New Zealand,SO62535,3,1,53.99
581,00:00.0,23422,New Zealand,SO62565,1,1,1700.99
539,00:00.0,23422,New Zealand,SO62565,2,1,24.99
529,00:00.0,23422,New Zealand,SO62565,3,1,3.99
374,00:00.0,20245,New Zealand,SO62566,1,1,2443.35
477,00:00.0,20245,New Zealand,SO62566,2,1,4.99
479,00:00.0,20245,New Zealand,SO62566,3,1,8.99
231,00:00.0,20245,New Zealand,SO62566,4,1,49.99
363,00:00.0,13619,New Zealand,SO62567,1,1,2294.99
485,00:00.0,13619,New Zealand,SO62567,2,1,21.98
225,00:00.0,13619,New Zealand,SO62567,3,1,8.99
573,00:00.0,11461,New Zealand,SO62580,1,1,2384.07
217,00:00.0,11461,New Zealand,SO62580,2,1,34.99
535,00:00.0,11902,New Zealand,SO62581,1,1,24.99
528,00:00.0,11902,New Zealand,SO62581,2,1,4.99
480,00:00.0,11902,New Zealand,SO62581,3,1,2.29
529,00:00.0,19626,New Zealand,SO62582,1,1,3.99
538,00:00.0,19626,New Zealand,SO62582,2,1,21.49
528,00:00.0,11755,New Zealand,SO62583,1,1,4.99
480,00:00.0,11755,New Zealand,SO62583,2,1,2.29
480,00:00.0,19100,New Zealand,SO62584,1,1,2.29
225,00:00.0,18211,New Zealand,SO62585,1,1,8.99
359,00:00.0,13622,New Zealand,SO62621,1,1,2294.99
485,00:00.0,13622,New Zealand,SO62621,2,1,21.98
363,00:00.0,13631,New Zealand,SO62622,1,1,2294.99
537,00:00.0,13631,New Zealand,SO62622,2,1,35
528,00:00.0,13631,New Zealand,SO62622,3,1,4.99
214,00:00.0,13631,New Zealand,SO62622,4,1,34.99
574,00:00.0,11892,New Zealand,SO62626,1,1,2384.07
584,00:00.0,27514,New Zealand,SO62627,1,1,539.99
538,00:00.0,24456,New Zealand,SO62629,1,1,21.49
485,00:00.0,18306,New Zealand,SO62630,1,1,21.98
471,00:00.0,18306,New Zealand,SO62630,2,1,63.5
528,00:00.0,25054,New Zealand,SO62631,1,1,4.99
222,00:00.0,25054,New Zealand,SO62631,2,1,34.99
472,00:00.0,25054,New Zealand,SO62631,3,1,63.5
475,00:00.0,13621,New Zealand,SO62632,1,1,69.99
474,00:00.0,13140,New Zealand,SO62633,1,1,69.99
540,00:00.0,14016,New Zealand,SO62634,1,1,32.6
463,00:00.0,14016,New Zealand,SO62634,2,1,24.49
234,00:00.0,14034,New Zealand,SO62635,1,1,49.99
234,00:00.0,14072,New Zealand,SO62636,1,1,49.99
225,00:00.0,15020,New Zealand,SO62637,1,1,8.99
580,00:00.0,20264,New Zealand,SO62670,1,1,1700.99
489,00:00.0,20264,New Zealand,SO62670,2,1,53.99
380,00:00.0,20444,New Zealand,SO62671,1,1,2443.35
477,00:00.0,20444,New Zealand,SO62671,2,1,4.99
479,00:00.0,20444,New Zealand,SO62671,3,1,8.99
228,00:00.0,20444,New Zealand,SO62671,4,1,49.99
372,00:00.0,20445,New Zealand,SO62672,1,1,2443.35
540,00:00.0,20445,New Zealand,SO62672,2,1,32.6
463,00:00.0,20445,New Zealand,SO62672,3,1,24.49
380,00:00.0,17352,New Zealand,SO62673,1,1,2443.35
378,00:00.0,20610,New Zealand,SO62674,1,1,2443.35
382,00:00.0,25214,New Zealand,SO62675,1,1,1120.49
539,00:00.0,25214,New Zealand,SO62675,2,1,24.99
529,00:00.0,25214,New Zealand,SO62675,3,1,3.99
363,00:00.0,13114,New Zealand,SO62676,1,1,2294.99
485,00:00.0,13114,New Zealand,SO62676,2,1,21.98
214,00:00.0,13114,New Zealand,SO62676,3,1,34.99
359,00:00.0,13633,New Zealand,SO62677,1,1,2294.99
537,00:00.0,13633,New Zealand,SO62677,2,1,35
528,00:00.0,13633,New Zealand,SO62677,3,1,4.99
222,00:00.0,13633,New Zealand,SO62677,4,1,34.99
361,00:00.0,13139,New Zealand,SO62678,1,1,2294.99
528,00:00.0,13139,New Zealand,SO62678,2,1,4.99
537,00:00.0,13139,New Zealand,SO62678,3,1,35
487,00:00.0,13139,New Zealand,SO62678,4,1,54.99
574,00:00.0,11898,New Zealand,SO62691,1,1,2384.07
590,00:00.0,14348,New Zealand,SO62692,1,1,769.49
475,00:00.0,14348,New Zealand,SO62692,2,1,69.99
467,00:00.0,14348,New Zealand,SO62692,3,1,24.49
489,00:00.0,14348,New Zealand,SO62692,4,1,53.99
575,00:00.0,11893,New Zealand,SO62693,1,1,2384.07
482,00:00.0,11893,New Zealand,SO62693,2,1,8.99
214,00:00.0,11893,New Zealand,SO62693,3,1,34.99
584,00:00.0,23325,New Zealand,SO62694,1,1,539.99
479,00:00.0,23325,New Zealand,SO62694,2,1,8.99
477,00:00.0,23325,New Zealand,SO62694,3,1,4.99
535,00:00.0,13044,New Zealand,SO62696,1,1,24.99
485,00:00.0,19104,New Zealand,SO62697,1,1,21.98
482,00:00.0,19104,New Zealand,SO62697,2,1,8.99
477,00:00.0,29338,New Zealand,SO62698,1,1,4.99
222,00:00.0,29338,New Zealand,SO62698,2,1,34.99
477,00:00.0,23345,New Zealand,SO62699,1,1,4.99
478,00:00.0,11114,New Zealand,SO62700,1,1,9.99
477,00:00.0,11114,New Zealand,SO62700,2,1,4.99
214,00:00.0,11114,New Zealand,SO62700,3,1,34.99
582,00:00.0,20249,New Zealand,SO62738,1,1,1700.99
490,00:00.0,20249,New Zealand,SO62738,2,1,53.99
355,00:00.0,11030,New Zealand,SO62739,1,1,2319.99
568,00:00.0,29081,New Zealand,SO62749,1,1,742.35
562,00:00.0,11097,New Zealand,SO62750,1,1,2384.07
214,00:00.0,11097,New Zealand,SO62750,2,1,34.99
539,00:00.0,15241,New Zealand,SO62752,1,1,24.99
529,00:00.0,15241,New Zealand,SO62752,2,1,3.99
529,00:00.0,14008,New Zealand,SO62753,1,1,3.99
539,00:00.0,14008,New Zealand,SO62753,2,1,24.99
536,00:00.0,16632,New Zealand,SO62754,1,1,29.99
485,00:00.0,18705,New Zealand,SO62755,1,1,21.98
222,00:00.0,18705,New Zealand,SO62755,2,1,34.99
485,00:00.0,16709,New Zealand,SO62756,1,1,21.98
490,00:00.0,16709,New Zealand,SO62756,2,1,53.99
477,00:00.0,22856,New Zealand,SO62757,1,1,4.99
225,00:00.0,14231,New Zealand,SO62758,1,1,8.99
228,00:00.0,14231,New Zealand,SO62758,2,1,49.99
484,00:00.0,11458,New Zealand,SO62759,1,1,7.95
480,00:00.0,18299,New Zealand,SO62760,1,1,2.29
380,00:00.0,20247,New Zealand,SO62806,1,1,2443.35
222,00:00.0,20247,New Zealand,SO62806,2,1,34.99
598,00:00.0,12252,New Zealand,SO62807,1,1,539.99
478,00:00.0,12252,New Zealand,SO62807,2,1,9.99
477,00:00.0,12252,New Zealand,SO62807,3,1,4.99
225,00:00.0,12252,New Zealand,SO62807,4,1,8.99
355,00:00.0,13958,New Zealand,SO62808,1,1,2319.99
473,00:00.0,13958,New Zealand,SO62808,2,1,63.5
485,00:00.0,13958,New Zealand,SO62808,3,1,21.98
357,00:00.0,13643,New Zealand,SO62809,1,1,2319.99
478,00:00.0,13643,New Zealand,SO62809,2,1,9.99
477,00:00.0,13643,New Zealand,SO62809,3,1,4.99
575,00:00.0,11895,New Zealand,SO62815,1,1,2384.07
217,00:00.0,11895,New Zealand,SO62815,2,1,34.99
585,00:00.0,14300,New Zealand,SO62816,1,1,742.35
486,00:00.0,14300,New Zealand,SO62816,2,1,159
585,00:00.0,29080,New Zealand,SO62817,1,1,742.35
222,00:00.0,29080,New Zealand,SO62817,2,1,34.99
574,00:00.0,11462,New Zealand,SO62818,1,1,2384.07
214,00:00.0,11462,New Zealand,SO62818,2,1,34.99
584,00:00.0,27511,New Zealand,SO62819,1,1,539.99
479,00:00.0,27511,New Zealand,SO62819,2,1,8.99
538,00:00.0,24382,New Zealand,SO62820,1,1,21.49
480,00:00.0,24382,New Zealand,SO62820,2,1,2.29
483,00:00.0,24382,New Zealand,SO62820,3,1,120
528,00:00.0,25110,New Zealand,SO62821,1,1,4.99
222,00:00.0,25110,New Zealand,SO62821,2,1,34.99
478,00:00.0,11753,New Zealand,SO62822,1,1,9.99
217,00:00.0,13983,New Zealand,SO62823,1,1,34.99
237,00:00.0,14233,New Zealand,SO62824,1,1,49.99
376,00:00.0,20430,New Zealand,SO62859,1,1,2443.35
222,00:00.0,20430,New Zealand,SO62859,2,1,34.99
380,00:00.0,20447,New Zealand,SO62860,1,1,2443.35
479,00:00.0,20447,New Zealand,SO62860,2,1,8.99
477,00:00.0,20447,New Zealand,SO62860,3,1,4.99
376,00:00.0,20253,New Zealand,SO62861,1,1,2443.35
477,00:00.0,20253,New Zealand,SO62861,2,1,4.99
479,00:00.0,20253,New Zealand,SO62861,3,1,8.99
388,00:00.0,24478,New Zealand,SO62862,1,1,1120.49
222,00:00.0,24478,New Zealand,SO62862,2,1,34.99
596,00:00.0,16161,New Zealand,SO62863,1,1,539.99
485,00:00.0,16161,New Zealand,SO62863,2,1,21.98
217,00:00.0,16161,New Zealand,SO62863,3,1,34.99
488,00:00.0,16161,New Zealand,SO62863,4,1,53.99
353,00:00.0,13160,New Zealand,SO62864,1,1,2319.99
487,00:00.0,13160,New Zealand,SO62864,2,1,54.99
359,00:00.0,13638,New Zealand,SO62865,1,1,2294.99
478,00:00.0,13638,New Zealand,SO62865,2,1,9.99
477,00:00.0,13638,New Zealand,SO62865,3,1,4.99
491,00:00.0,13638,New Zealand,SO62865,4,1,53.99
564,00:00.0,11765,New Zealand,SO62873,1,1,2384.07
214,00:00.0,11765,New Zealand,SO62873,2,1,34.99
488,00:00.0,11765,New Zealand,SO62873,3,1,53.99
604,00:00.0,23098,New Zealand,SO62874,1,1,539.99
538,00:00.0,23098,New Zealand,SO62874,2,1,21.49
480,00:00.0,23098,New Zealand,SO62874,3,1,2.29
529,00:00.0,15132,New Zealand,SO62878,1,1,3.99
539,00:00.0,15132,New Zealand,SO62878,2,1,24.99
487,00:00.0,15132,New Zealand,SO62878,3,1,54.99
481,00:00.0,15132,New Zealand,SO62878,4,1,8.99
539,00:00.0,15123,New Zealand,SO62879,1,1,24.99
529,00:00.0,15123,New Zealand,SO62879,2,1,3.99
480,00:00.0,15123,New Zealand,SO62879,3,1,2.29
536,00:00.0,17236,New Zealand,SO62880,1,1,29.99
480,00:00.0,17236,New Zealand,SO62880,2,1,2.29
528,00:00.0,21890,New Zealand,SO62881,1,1,4.99
537,00:00.0,21890,New Zealand,SO62881,2,1,35
477,00:00.0,22922,New Zealand,SO62882,1,1,4.99
487,00:00.0,22922,New Zealand,SO62882,2,1,54.99
482,00:00.0,22922,New Zealand,SO62882,3,1,8.99
476,00:00.0,13159,New Zealand,SO62883,1,1,69.99
491,00:00.0,13159,New Zealand,SO62883,2,1,53.99
528,00:00.0,25825,New Zealand,SO62884,1,1,4.99
583,00:00.0,23421,New Zealand,SO62929,1,1,1700.99
529,00:00.0,23421,New Zealand,SO62929,2,1,3.99
539,00:00.0,23421,New Zealand,SO62929,3,1,24.99
217,00:00.0,23421,New Zealand,SO62929,4,1,34.99
372,00:00.0,20456,New Zealand,SO62930,1,1,2443.35
484,00:00.0,20456,New Zealand,SO62930,2,1,7.95
378,00:00.0,20608,New Zealand,SO62931,1,1,2443.35
477,00:00.0,20608,New Zealand,SO62931,2,1,4.99
479,00:00.0,20608,New Zealand,SO62931,3,1,8.99
363,00:00.0,13133,New Zealand,SO62932,1,1,2294.99
478,00:00.0,13133,New Zealand,SO62932,2,1,9.99
477,00:00.0,13133,New Zealand,SO62932,3,1,4.99
222,00:00.0,13133,New Zealand,SO62932,4,1,34.99
359,00:00.0,13620,New Zealand,SO62933,1,1,2294.99
485,00:00.0,13620,New Zealand,SO62933,2,1,21.98
487,00:00.0,13620,New Zealand,SO62933,3,1,54.99
484,00:00.0,13620,New Zealand,SO62933,4,1,7.95
359,00:00.0,13630,New Zealand,SO62934,1,1,2294.99
537,00:00.0,13630,New Zealand,SO62934,2,1,35
485,00:00.0,13630,New Zealand,SO62934,3,1,21.98
478,00:00.0,13630,New Zealand,SO62934,4,1,9.99
477,00:00.0,13630,New Zealand,SO62934,5,1,4.99
480,00:00.0,13630,New Zealand,SO62934,6,1,2.29
359,00:00.0,13955,New Zealand,SO62935,1,1,2294.99
478,00:00.0,13955,New Zealand,SO62935,2,1,9.99
472,00:00.0,13955,New Zealand,SO62935,3,1,63.5
477,00:00.0,13955,New Zealand,SO62935,4,1,4.99
478,00:00.0,15261,New Zealand,SO62947,1,1,9.99
477,00:00.0,15261,New Zealand,SO62947,2,1,4.99
480,00:00.0,15261,New Zealand,SO62947,3,1,2.29
217,00:00.0,15803,New Zealand,SO62948,1,1,34.99
237,00:00.0,17228,New Zealand,SO62949,1,1,49.99
541,00:00.0,19622,New Zealand,SO62950,1,1,28.99
530,00:00.0,19622,New Zealand,SO62950,2,1,4.99
480,00:00.0,19622,New Zealand,SO62950,3,1,2.29
581,00:00.0,15032,New Zealand,SO62989,1,1,1700.99
228,00:00.0,15032,New Zealand,SO62989,2,1,49.99
583,00:00.0,23435,New Zealand,SO62990,1,1,1700.99
214,00:00.0,23435,New Zealand,SO62990,2,1,34.99
380,00:00.0,20611,New Zealand,SO62991,1,1,2443.35
388,00:00.0,25225,New Zealand,SO62992,1,1,1120.49
479,00:00.0,25225,New Zealand,SO62992,2,1,8.99
587,00:00.0,11359,New Zealand,SO62999,1,1,769.49
485,00:00.0,11359,New Zealand,SO62999,2,1,21.98
214,00:00.0,11359,New Zealand,SO62999,3,1,34.99
584,00:00.0,28353,New Zealand,SO63000,1,1,539.99
479,00:00.0,28353,New Zealand,SO63000,2,1,8.99
606,00:00.0,23322,New Zealand,SO63001,1,1,539.99
217,00:00.0,23322,New Zealand,SO63001,2,1,34.99
467,00:00.0,23322,New Zealand,SO63001,3,1,24.49
605,00:00.0,23323,New Zealand,SO63002,1,1,539.99
538,00:00.0,23323,New Zealand,SO63002,2,1,21.49
480,00:00.0,23323,New Zealand,SO63002,3,1,2.29
535,00:00.0,13138,New Zealand,SO63004,1,1,24.99
539,00:00.0,14854,New Zealand,SO63005,1,1,24.99
529,00:00.0,14854,New Zealand,SO63005,2,1,3.99
222,00:00.0,14854,New Zealand,SO63005,3,1,34.99
539,00:00.0,15234,New Zealand,SO63006,1,1,24.99
539,00:00.0,15715,New Zealand,SO63007,1,1,24.99
539,00:00.0,14019,New Zealand,SO63008,1,1,24.99
536,00:00.0,21221,New Zealand,SO63009,1,1,29.99
477,00:00.0,23654,New Zealand,SO63010,1,1,4.99
487,00:00.0,23654,New Zealand,SO63010,2,1,54.99
529,00:00.0,11757,New Zealand,SO63011,1,1,3.99
480,00:00.0,11757,New Zealand,SO63011,2,1,2.29
225,00:00.0,17333,New Zealand,SO63012,1,1,8.99
465,00:00.0,12006,New Zealand,SO63013,1,1,24.49
225,00:00.0,11761,New Zealand,SO63058,1,1,8.99
576,00:00.0,11761,New Zealand,SO63058,2,1,2384.07
604,00:00.0,23313,New Zealand,SO63059,1,1,539.99
538,00:00.0,23313,New Zealand,SO63059,2,1,21.49
529,00:00.0,23313,New Zealand,SO63059,3,1,3.99
486,00:00.0,23313,New Zealand,SO63059,4,1,159
605,00:00.0,23316,New Zealand,SO63060,1,1,539.99
214,00:00.0,23316,New Zealand,SO63060,2,1,34.99
490,00:00.0,23316,New Zealand,SO63060,3,1,53.99
463,00:00.0,23316,New Zealand,SO63060,4,1,24.49
538,00:00.0,24373,New Zealand,SO63061,1,1,21.49
529,00:00.0,24373,New Zealand,SO63061,2,1,3.99
480,00:00.0,24373,New Zealand,SO63061,3,1,2.29
529,00:00.0,19972,New Zealand,SO63062,1,1,3.99
538,00:00.0,19972,New Zealand,SO63062,2,1,21.49
480,00:00.0,19972,New Zealand,SO63062,3,1,2.29
484,00:00.0,19972,New Zealand,SO63062,4,1,7.95
477,00:00.0,23122,New Zealand,SO63063,1,1,4.99
225,00:00.0,23122,New Zealand,SO63063,2,1,8.99
477,00:00.0,28306,New Zealand,SO63064,1,1,4.99
477,00:00.0,20153,New Zealand,SO63065,1,1,4.99
225,00:00.0,20153,New Zealand,SO63065,2,1,8.99
528,00:00.0,25816,New Zealand,SO63066,1,1,4.99
480,00:00.0,25816,New Zealand,SO63066,2,1,2.29
478,00:00.0,29122,New Zealand,SO63067,1,1,9.99
477,00:00.0,29122,New Zealand,SO63067,2,1,4.99
217,00:00.0,29122,New Zealand,SO63067,3,1,34.99
541,00:00.0,19618,New Zealand,SO63068,1,1,28.99
530,00:00.0,19618,New Zealand,SO63068,2,1,4.99
487,00:00.0,19618,New Zealand,SO63068,3,1,54.99
